gap_id,type,lineage_or_auth_gap_id,risk_tier,classification,priority_rank,recommended_action
nsgap-708babbcae61,auth_gap,nsgap-708babbcae61,MEDIUM,no_guard,2299,MEDIUM: add authentication guard
nsgap-13604e85ebdb,auth_gap,nsgap-13604e85ebdb,MEDIUM,no_guard,2300,MEDIUM: add authentication guard
nsgap-da8d055ff868,auth_gap,nsgap-da8d055ff868,MEDIUM,no_guard,2301,MEDIUM: add authentication guard
nsgap-271ce2b23e09,auth_gap,nsgap-271ce2b23e09,MEDIUM,no_guard,2302,MEDIUM: add authentication guard
nsgap-e5e9a0c2fd51,auth_gap,nsgap-e5e9a0c2fd51,MEDIUM,no_guard,2303,MEDIUM: add authentication guard
nsgap-66a6d4d91612,auth_gap,nsgap-66a6d4d91612,MEDIUM,no_guard,2304,MEDIUM: add authentication guard
nsgap-e108d75edad5,auth_gap,nsgap-e108d75edad5,MEDIUM,no_guard,2305,MEDIUM: add authentication guard
nsgap-c2c50a4f534e,auth_gap,nsgap-c2c50a4f534e,MEDIUM,no_guard,2306,MEDIUM: add authentication guard
nsgap-7bc76c8cc6eb,auth_gap,nsgap-7bc76c8cc6eb,MEDIUM,no_guard,2307,MEDIUM: add authentication guard
nsgap-7e1e631b8a39,auth_gap,nsgap-7e1e631b8a39,MEDIUM,no_guard,2308,MEDIUM: add authentication guard
nsgap-a06fce55184e,auth_gap,nsgap-a06fce55184e,MEDIUM,no_guard,2309,MEDIUM: add authentication guard
nsgap-e33fd0e9496c,auth_gap,nsgap-e33fd0e9496c,MEDIUM,no_guard,2310,MEDIUM: add authentication guard
nsgap-56e575cea314,auth_gap,nsgap-56e575cea314,MEDIUM,no_guard,2311,MEDIUM: add authentication guard
nsgap-9c6cdc9dcc54,auth_gap,nsgap-9c6cdc9dcc54,MEDIUM,no_guard,2312,MEDIUM: add authentication guard
nsgap-2ba5202e0d2b,auth_gap,nsgap-2ba5202e0d2b,MEDIUM,no_guard,2313,MEDIUM: add authentication guard
nsgap-5b680079c6d0,auth_gap,nsgap-5b680079c6d0,MEDIUM,no_guard,2314,MEDIUM: add authentication guard
nsgap-8eaa25b4d5a2,auth_gap,nsgap-8eaa25b4d5a2,MEDIUM,no_guard,2315,MEDIUM: add authentication guard
nsgap-a72deecfb542,auth_gap,nsgap-a72deecfb542,MEDIUM,no_guard,2316,MEDIUM: add authentication guard
nsgap-853fee4aaa0e,auth_gap,nsgap-853fee4aaa0e,MEDIUM,no_guard,2317,MEDIUM: add authentication guard
nsgap-ce4a0dc5476c,auth_gap,nsgap-ce4a0dc5476c,MEDIUM,no_guard,2318,MEDIUM: add authentication guard
nsgap-5800c957edf2,auth_gap,nsgap-5800c957edf2,MEDIUM,no_guard,2319,MEDIUM: add authentication guard
nsgap-16d5f7023262,auth_gap,nsgap-16d5f7023262,MEDIUM,no_guard,2320,MEDIUM: add authentication guard
nsgap-61248eff1c63,auth_gap,nsgap-61248eff1c63,MEDIUM,no_guard,2321,MEDIUM: add authentication guard
nsgap-d9cf2896acc0,auth_gap,nsgap-d9cf2896acc0,MEDIUM,no_guard,2322,MEDIUM: add authentication guard
nsgap-005b0ae4b0e2,auth_gap,nsgap-005b0ae4b0e2,MEDIUM,no_guard,2323,MEDIUM: add authentication guard
nsgap-e4963e866ffb,auth_gap,nsgap-e4963e866ffb,MEDIUM,no_guard,2324,MEDIUM: add authentication guard
nsgap-a43e5090f701,auth_gap,nsgap-a43e5090f701,MEDIUM,no_guard,2325,MEDIUM: add authentication guard
nsgap-decb09774fa6,auth_gap,nsgap-decb09774fa6,MEDIUM,no_guard,2326,MEDIUM: add authentication guard
nsgap-4eac797e9c41,auth_gap,nsgap-4eac797e9c41,MEDIUM,no_guard,2327,MEDIUM: add authentication guard
nsgap-688553b5068a,auth_gap,nsgap-688553b5068a,MEDIUM,no_guard,2328,MEDIUM: add authentication guard
nsgap-cd1443d4e66c,auth_gap,nsgap-cd1443d4e66c,MEDIUM,no_guard,2329,MEDIUM: add authentication guard
nsgap-4d71ae5f2426,auth_gap,nsgap-4d71ae5f2426,MEDIUM,no_guard,2330,MEDIUM: add authentication guard
nsgap-f062b61d4ad1,auth_gap,nsgap-f062b61d4ad1,MEDIUM,no_guard,2331,MEDIUM: add authentication guard
nsgap-f6ceba0fd951,auth_gap,nsgap-f6ceba0fd951,MEDIUM,no_guard,2332,MEDIUM: add authentication guard
nsgap-97b699b1a9a4,auth_gap,nsgap-97b699b1a9a4,MEDIUM,no_guard,2333,MEDIUM: add authentication guard
nsgap-69e8b5d0afff,auth_gap,nsgap-69e8b5d0afff,MEDIUM,no_guard,2334,MEDIUM: add authentication guard
nsgap-bb347346549a,auth_gap,nsgap-bb347346549a,MEDIUM,no_guard,2335,MEDIUM: add authentication guard
nsgap-505903d5ca97,auth_gap,nsgap-505903d5ca97,MEDIUM,no_guard,2336,MEDIUM: add authentication guard
nsgap-f2c702998f08,auth_gap,nsgap-f2c702998f08,MEDIUM,no_guard,2337,MEDIUM: add authentication guard
nsgap-ee781ae7384b,auth_gap,nsgap-ee781ae7384b,MEDIUM,no_guard,2338,MEDIUM: add authentication guard
nsgap-a441b454b98d,auth_gap,nsgap-a441b454b98d,MEDIUM,no_guard,2339,MEDIUM: add authentication guard
nsgap-8400c42957c0,auth_gap,nsgap-8400c42957c0,MEDIUM,no_guard,2340,MEDIUM: add authentication guard
nsgap-229c9968d4db,auth_gap,nsgap-229c9968d4db,MEDIUM,no_guard,2341,MEDIUM: add authentication guard
nsgap-e874dad47918,auth_gap,nsgap-e874dad47918,MEDIUM,no_guard,2342,MEDIUM: add authentication guard
nsgap-6d935a3d8ee5,auth_gap,nsgap-6d935a3d8ee5,MEDIUM,no_guard,2343,MEDIUM: add authentication guard
nsgap-d82a3a232b1c,auth_gap,nsgap-d82a3a232b1c,MEDIUM,no_guard,2344,MEDIUM: add authentication guard
nsgap-f5f494a51fe2,auth_gap,nsgap-f5f494a51fe2,MEDIUM,no_guard,2345,MEDIUM: add authentication guard
nsgap-0a2fd426e687,auth_gap,nsgap-0a2fd426e687,MEDIUM,no_guard,2346,MEDIUM: add authentication guard
nsgap-8c7c9de37e7f,auth_gap,nsgap-8c7c9de37e7f,MEDIUM,no_guard,2347,MEDIUM: add authentication guard
nsgap-de8d73ee7c5c,auth_gap,nsgap-de8d73ee7c5c,MEDIUM,no_guard,2348,MEDIUM: add authentication guard
nsgap-83bf1a94acdc,auth_gap,nsgap-83bf1a94acdc,MEDIUM,no_guard,2349,MEDIUM: add authentication guard
nsgap-7b672ce4d7af,auth_gap,nsgap-7b672ce4d7af,MEDIUM,no_guard,2350,MEDIUM: add authentication guard
nsgap-1180606d6790,auth_gap,nsgap-1180606d6790,MEDIUM,no_guard,2351,MEDIUM: add authentication guard
nsgap-9d54ee02ffdb,auth_gap,nsgap-9d54ee02ffdb,MEDIUM,no_guard,2352,MEDIUM: add authentication guard
nsgap-a2ef47aaf97d,auth_gap,nsgap-a2ef47aaf97d,MEDIUM,no_guard,2353,MEDIUM: add authentication guard
nsgap-5c5ad18a4de0,auth_gap,nsgap-5c5ad18a4de0,MEDIUM,no_guard,2354,MEDIUM: add authentication guard
nsgap-332931dcf528,auth_gap,nsgap-332931dcf528,MEDIUM,no_guard,2355,MEDIUM: add authentication guard
nsgap-6a0e3c3dfc45,auth_gap,nsgap-6a0e3c3dfc45,MEDIUM,no_guard,2356,MEDIUM: add authentication guard
nsgap-6764ffd7f711,auth_gap,nsgap-6764ffd7f711,MEDIUM,no_guard,2357,MEDIUM: add authentication guard
nsgap-de8a6612c0c7,auth_gap,nsgap-de8a6612c0c7,MEDIUM,no_guard,2358,MEDIUM: add authentication guard
nsgap-a4abe5b47bdf,auth_gap,nsgap-a4abe5b47bdf,MEDIUM,no_guard,2359,MEDIUM: add authentication guard
nsgap-bc74ba934c2e,auth_gap,nsgap-bc74ba934c2e,MEDIUM,no_guard,2360,MEDIUM: add authentication guard
nsgap-64b36755abb4,auth_gap,nsgap-64b36755abb4,MEDIUM,no_guard,2361,MEDIUM: add authentication guard
nsgap-351b97ceebb4,auth_gap,nsgap-351b97ceebb4,MEDIUM,no_guard,2362,MEDIUM: add authentication guard
nsgap-f92a6cc29b16,auth_gap,nsgap-f92a6cc29b16,MEDIUM,no_guard,2363,MEDIUM: add authentication guard
nsgap-2b9de95e4205,auth_gap,nsgap-2b9de95e4205,MEDIUM,no_guard,2364,MEDIUM: add authentication guard
nsgap-020d8638f33f,auth_gap,nsgap-020d8638f33f,MEDIUM,no_guard,2365,MEDIUM: add authentication guard
nsgap-6549609f5d3b,auth_gap,nsgap-6549609f5d3b,MEDIUM,no_guard,2366,MEDIUM: add authentication guard
nsgap-198e634b2335,auth_gap,nsgap-198e634b2335,MEDIUM,no_guard,2367,MEDIUM: add authentication guard
nsgap-fb535041aae1,auth_gap,nsgap-fb535041aae1,MEDIUM,no_guard,2368,MEDIUM: add authentication guard
nsgap-c7e65123f0f3,auth_gap,nsgap-c7e65123f0f3,MEDIUM,no_guard,2369,MEDIUM: add authentication guard
nsgap-17d8e4514f83,auth_gap,nsgap-17d8e4514f83,MEDIUM,no_guard,2370,MEDIUM: add authentication guard
nsgap-9426a8d11029,auth_gap,nsgap-9426a8d11029,MEDIUM,no_guard,2371,MEDIUM: add authentication guard
nsgap-f9c7c05faba1,auth_gap,nsgap-f9c7c05faba1,MEDIUM,no_guard,2372,MEDIUM: add authentication guard
nsgap-aaba174165af,auth_gap,nsgap-aaba174165af,MEDIUM,no_guard,2373,MEDIUM: add authentication guard
nsgap-a43724fbb010,auth_gap,nsgap-a43724fbb010,MEDIUM,no_guard,2374,MEDIUM: add authentication guard
nsgap-9a8f94d1dbdb,auth_gap,nsgap-9a8f94d1dbdb,MEDIUM,no_guard,2375,MEDIUM: add authentication guard
nsgap-c5db49d645ca,auth_gap,nsgap-c5db49d645ca,MEDIUM,no_guard,2376,MEDIUM: add authentication guard
nsgap-54d290b757ed,auth_gap,nsgap-54d290b757ed,MEDIUM,no_guard,2377,MEDIUM: add authentication guard
nsgap-16cd4a31d3d9,auth_gap,nsgap-16cd4a31d3d9,MEDIUM,no_guard,2378,MEDIUM: add authentication guard
nsgap-bf96f468d8a8,auth_gap,nsgap-bf96f468d8a8,MEDIUM,no_guard,2379,MEDIUM: add authentication guard
nsgap-a61e3e71d6a9,auth_gap,nsgap-a61e3e71d6a9,MEDIUM,no_guard,2380,MEDIUM: add authentication guard
nsgap-786aeb82a170,auth_gap,nsgap-786aeb82a170,MEDIUM,no_guard,2381,MEDIUM: add authentication guard
nsgap-7544d8ded147,auth_gap,nsgap-7544d8ded147,MEDIUM,no_guard,2382,MEDIUM: add authentication guard
nsgap-d5c8ddaffb8c,auth_gap,nsgap-d5c8ddaffb8c,MEDIUM,no_guard,2383,MEDIUM: add authentication guard
nsgap-12702a240b3d,auth_gap,nsgap-12702a240b3d,MEDIUM,no_guard,2384,MEDIUM: add authentication guard
nsgap-2926e21bf5f8,auth_gap,nsgap-2926e21bf5f8,MEDIUM,no_guard,2385,MEDIUM: add authentication guard
nsgap-ec149a770522,auth_gap,nsgap-ec149a770522,MEDIUM,no_guard,2386,MEDIUM: add authentication guard
nsgap-365636c12775,auth_gap,nsgap-365636c12775,MEDIUM,no_guard,2387,MEDIUM: add authentication guard
nsgap-a6808f2514da,auth_gap,nsgap-a6808f2514da,MEDIUM,no_guard,2388,MEDIUM: add authentication guard
nsgap-807b1beacfb5,auth_gap,nsgap-807b1beacfb5,MEDIUM,no_guard,2389,MEDIUM: add authentication guard
nsgap-49dbc26e4a35,auth_gap,nsgap-49dbc26e4a35,MEDIUM,no_guard,2390,MEDIUM: add authentication guard
nsgap-818f41c6a745,auth_gap,nsgap-818f41c6a745,MEDIUM,no_guard,2391,MEDIUM: add authentication guard
nsgap-3d31a3e50ef6,auth_gap,nsgap-3d31a3e50ef6,MEDIUM,no_guard,2392,MEDIUM: add authentication guard
nsgap-1a0921f66db0,auth_gap,nsgap-1a0921f66db0,MEDIUM,no_guard,2393,MEDIUM: add authentication guard
nsgap-2ac139db1651,auth_gap,nsgap-2ac139db1651,MEDIUM,no_guard,2394,MEDIUM: add authentication guard
nsgap-c22acff2d57d,auth_gap,nsgap-c22acff2d57d,MEDIUM,no_guard,2395,MEDIUM: add authentication guard
nsgap-2eaefe1fe669,auth_gap,nsgap-2eaefe1fe669,MEDIUM,no_guard,2396,MEDIUM: add authentication guard
nsgap-e36fa30d226d,auth_gap,nsgap-e36fa30d226d,MEDIUM,no_guard,2397,MEDIUM: add authentication guard
nsgap-ef1c3061e74c,auth_gap,nsgap-ef1c3061e74c,MEDIUM,no_guard,2398,MEDIUM: add authentication guard
nsgap-6ce898d8b2a7,auth_gap,nsgap-6ce898d8b2a7,MEDIUM,no_guard,2399,MEDIUM: add authentication guard
nsgap-fceacaad8983,auth_gap,nsgap-fceacaad8983,MEDIUM,no_guard,2400,MEDIUM: add authentication guard
nsgap-ba9f644748ce,auth_gap,nsgap-ba9f644748ce,MEDIUM,no_guard,2401,MEDIUM: add authentication guard
nsgap-5ac398272171,auth_gap,nsgap-5ac398272171,MEDIUM,no_guard,2402,MEDIUM: add authentication guard
nsgap-c955c1385b0c,auth_gap,nsgap-c955c1385b0c,MEDIUM,no_guard,2403,MEDIUM: add authentication guard
nsgap-4899403b10a3,auth_gap,nsgap-4899403b10a3,MEDIUM,no_guard,2404,MEDIUM: add authentication guard
nsgap-e984fc9268f7,auth_gap,nsgap-e984fc9268f7,MEDIUM,no_guard,2405,MEDIUM: add authentication guard
nsgap-4a76199e037a,auth_gap,nsgap-4a76199e037a,MEDIUM,no_guard,2406,MEDIUM: add authentication guard
nsgap-9ec7d056a1e2,auth_gap,nsgap-9ec7d056a1e2,MEDIUM,no_guard,2407,MEDIUM: add authentication guard
nsgap-0aa6a3f85a87,auth_gap,nsgap-0aa6a3f85a87,MEDIUM,no_guard,2408,MEDIUM: add authentication guard
nsgap-51c24587839c,auth_gap,nsgap-51c24587839c,MEDIUM,no_guard,2409,MEDIUM: add authentication guard
nsgap-f71b44ce1eb9,auth_gap,nsgap-f71b44ce1eb9,MEDIUM,no_guard,2410,MEDIUM: add authentication guard
nsgap-0c2c7aa730ec,auth_gap,nsgap-0c2c7aa730ec,MEDIUM,no_guard,2411,MEDIUM: add authentication guard
nsgap-9bbbccfe52fb,auth_gap,nsgap-9bbbccfe52fb,MEDIUM,no_guard,2412,MEDIUM: add authentication guard
nsgap-636e6c143c6b,auth_gap,nsgap-636e6c143c6b,MEDIUM,no_guard,2413,MEDIUM: add authentication guard
nsgap-9ae899f7f13e,auth_gap,nsgap-9ae899f7f13e,MEDIUM,no_guard,2414,MEDIUM: add authentication guard
nsgap-81b1b4077fa0,auth_gap,nsgap-81b1b4077fa0,MEDIUM,no_guard,2415,MEDIUM: add authentication guard
nsgap-ba0a58dc6d98,auth_gap,nsgap-ba0a58dc6d98,MEDIUM,no_guard,2416,MEDIUM: add authentication guard
nsgap-e36cc992b011,auth_gap,nsgap-e36cc992b011,MEDIUM,no_guard,2417,MEDIUM: add authentication guard
nsgap-e8dece950f61,auth_gap,nsgap-e8dece950f61,MEDIUM,no_guard,2418,MEDIUM: add authentication guard
nsgap-e706c54a2967,auth_gap,nsgap-e706c54a2967,MEDIUM,no_guard,2419,MEDIUM: add authentication guard
nsgap-104f93d38c6a,auth_gap,nsgap-104f93d38c6a,MEDIUM,no_guard,2420,MEDIUM: add authentication guard
nsgap-4954b62b125d,auth_gap,nsgap-4954b62b125d,MEDIUM,no_guard,2421,MEDIUM: add authentication guard
nsgap-008fdc97f640,auth_gap,nsgap-008fdc97f640,MEDIUM,no_guard,2422,MEDIUM: add authentication guard
nsgap-af68ab2ab64b,auth_gap,nsgap-af68ab2ab64b,MEDIUM,no_guard,2423,MEDIUM: add authentication guard
nsgap-8a8c3345421c,auth_gap,nsgap-8a8c3345421c,MEDIUM,no_guard,2424,MEDIUM: add authentication guard
nsgap-52b18e749658,auth_gap,nsgap-52b18e749658,MEDIUM,no_guard,2425,MEDIUM: add authentication guard
nsgap-ac088dcc35ab,auth_gap,nsgap-ac088dcc35ab,MEDIUM,no_guard,2426,MEDIUM: add authentication guard
nsgap-c2451c97c023,auth_gap,nsgap-c2451c97c023,MEDIUM,no_guard,2427,MEDIUM: add authentication guard
nsgap-ab9d48f0912c,auth_gap,nsgap-ab9d48f0912c,MEDIUM,no_guard,2428,MEDIUM: add authentication guard
nsgap-fc0597be5139,auth_gap,nsgap-fc0597be5139,MEDIUM,no_guard,2429,MEDIUM: add authentication guard
nsgap-2278fa409f0f,auth_gap,nsgap-2278fa409f0f,MEDIUM,no_guard,2430,MEDIUM: add authentication guard
nsgap-ea89147fce91,auth_gap,nsgap-ea89147fce91,MEDIUM,no_guard,2431,MEDIUM: add authentication guard
nsgap-2b99c1bf8adb,auth_gap,nsgap-2b99c1bf8adb,MEDIUM,no_guard,2432,MEDIUM: add authentication guard
nsgap-69559df98a0a,auth_gap,nsgap-69559df98a0a,MEDIUM,no_guard,2433,MEDIUM: add authentication guard
nsgap-39b7d1700f39,auth_gap,nsgap-39b7d1700f39,MEDIUM,no_guard,2434,MEDIUM: add authentication guard
nsgap-31cb8c0bb711,auth_gap,nsgap-31cb8c0bb711,MEDIUM,no_guard,2435,MEDIUM: add authentication guard
nsgap-8b42526099b6,auth_gap,nsgap-8b42526099b6,MEDIUM,no_guard,2436,MEDIUM: add authentication guard
nsgap-1d2367a20c78,auth_gap,nsgap-1d2367a20c78,MEDIUM,no_guard,2437,MEDIUM: add authentication guard
nsgap-637b3f1a2fa8,auth_gap,nsgap-637b3f1a2fa8,MEDIUM,no_guard,2438,MEDIUM: add authentication guard
nsgap-8b5d28bd8abd,auth_gap,nsgap-8b5d28bd8abd,MEDIUM,no_guard,2439,MEDIUM: add authentication guard
nsgap-a98fd1953ba5,auth_gap,nsgap-a98fd1953ba5,MEDIUM,no_guard,2440,MEDIUM: add authentication guard
nsgap-3abf7138dccc,auth_gap,nsgap-3abf7138dccc,MEDIUM,no_guard,2441,MEDIUM: add authentication guard
nsgap-ec753317f449,auth_gap,nsgap-ec753317f449,MEDIUM,no_guard,2442,MEDIUM: add authentication guard
nsgap-4fb47516165f,auth_gap,nsgap-4fb47516165f,MEDIUM,no_guard,2443,MEDIUM: add authentication guard
nsgap-4c41274096c5,auth_gap,nsgap-4c41274096c5,MEDIUM,no_guard,2444,MEDIUM: add authentication guard
nsgap-93e419c0f9bd,auth_gap,nsgap-93e419c0f9bd,MEDIUM,no_guard,2445,MEDIUM: add authentication guard
nsgap-8358344c3c65,auth_gap,nsgap-8358344c3c65,MEDIUM,no_guard,2446,MEDIUM: add authentication guard
nsgap-bb11bdd5236d,auth_gap,nsgap-bb11bdd5236d,MEDIUM,no_guard,2447,MEDIUM: add authentication guard
nsgap-d0bb3a6ce11b,auth_gap,nsgap-d0bb3a6ce11b,MEDIUM,no_guard,2448,MEDIUM: add authentication guard
nsgap-17fbeebe6e37,auth_gap,nsgap-17fbeebe6e37,MEDIUM,no_guard,2449,MEDIUM: add authentication guard
nsgap-f1c070cfca57,auth_gap,nsgap-f1c070cfca57,MEDIUM,no_guard,2450,MEDIUM: add authentication guard
nsgap-544bbf8b41b5,auth_gap,nsgap-544bbf8b41b5,MEDIUM,no_guard,2451,MEDIUM: add authentication guard
nsgap-380dc757fc56,auth_gap,nsgap-380dc757fc56,MEDIUM,no_guard,2452,MEDIUM: add authentication guard
nsgap-b35be15b51f5,auth_gap,nsgap-b35be15b51f5,MEDIUM,no_guard,2453,MEDIUM: add authentication guard
nsgap-64e25c64eb05,auth_gap,nsgap-64e25c64eb05,MEDIUM,no_guard,2454,MEDIUM: add authentication guard
nsgap-f5abf16e3b04,auth_gap,nsgap-f5abf16e3b04,MEDIUM,no_guard,2455,MEDIUM: add authentication guard
nsgap-8d036a3a0391,auth_gap,nsgap-8d036a3a0391,MEDIUM,no_guard,2456,MEDIUM: add authentication guard
nsgap-4c461c1812a5,auth_gap,nsgap-4c461c1812a5,MEDIUM,no_guard,2457,MEDIUM: add authentication guard
nsgap-3abf7878a44d,auth_gap,nsgap-3abf7878a44d,MEDIUM,no_guard,2458,MEDIUM: add authentication guard
nsgap-9817e9303450,auth_gap,nsgap-9817e9303450,MEDIUM,no_guard,2459,MEDIUM: add authentication guard
nsgap-18d81a5a09b9,auth_gap,nsgap-18d81a5a09b9,MEDIUM,no_guard,2460,MEDIUM: add authentication guard
nsgap-f2f6b98ec1a7,auth_gap,nsgap-f2f6b98ec1a7,MEDIUM,no_guard,2461,MEDIUM: add authentication guard
nsgap-019d71cc41dd,auth_gap,nsgap-019d71cc41dd,MEDIUM,no_guard,2462,MEDIUM: add authentication guard
nsgap-1781c88951a8,auth_gap,nsgap-1781c88951a8,MEDIUM,no_guard,2463,MEDIUM: add authentication guard
nsgap-0e7f06f9d74b,auth_gap,nsgap-0e7f06f9d74b,MEDIUM,no_guard,2464,MEDIUM: add authentication guard
nsgap-985258ce2415,auth_gap,nsgap-985258ce2415,MEDIUM,no_guard,2465,MEDIUM: add authentication guard
nsgap-be6a91e82209,auth_gap,nsgap-be6a91e82209,MEDIUM,no_guard,2466,MEDIUM: add authentication guard
nsgap-d83461755a06,auth_gap,nsgap-d83461755a06,MEDIUM,no_guard,2467,MEDIUM: add authentication guard
nsgap-c1d7d0ac1990,auth_gap,nsgap-c1d7d0ac1990,MEDIUM,no_guard,2468,MEDIUM: add authentication guard
nsgap-86046d9407a0,auth_gap,nsgap-86046d9407a0,MEDIUM,no_guard,2469,MEDIUM: add authentication guard
nsgap-8916c3d2b9fa,auth_gap,nsgap-8916c3d2b9fa,MEDIUM,no_guard,2470,MEDIUM: add authentication guard
nsgap-ea39a5c3e373,auth_gap,nsgap-ea39a5c3e373,MEDIUM,no_guard,2471,MEDIUM: add authentication guard
nsgap-288ae28b666b,auth_gap,nsgap-288ae28b666b,MEDIUM,no_guard,2472,MEDIUM: add authentication guard
nsgap-1968726445ac,auth_gap,nsgap-1968726445ac,MEDIUM,no_guard,2473,MEDIUM: add authentication guard
nsgap-aaa69b169f75,auth_gap,nsgap-aaa69b169f75,MEDIUM,no_guard,2474,MEDIUM: add authentication guard
nsgap-f56c830a7c6c,auth_gap,nsgap-f56c830a7c6c,MEDIUM,no_guard,2475,MEDIUM: add authentication guard
nsgap-c52fc50af2fc,auth_gap,nsgap-c52fc50af2fc,MEDIUM,no_guard,2476,MEDIUM: add authentication guard
nsgap-12cbb87efd16,auth_gap,nsgap-12cbb87efd16,MEDIUM,no_guard,2477,MEDIUM: add authentication guard
nsgap-4a30b4d34f00,auth_gap,nsgap-4a30b4d34f00,MEDIUM,no_guard,2478,MEDIUM: add authentication guard
nsgap-5ef5da5b2dd9,auth_gap,nsgap-5ef5da5b2dd9,MEDIUM,no_guard,2479,MEDIUM: add authentication guard
nsgap-9f3a0f0d22a5,auth_gap,nsgap-9f3a0f0d22a5,MEDIUM,no_guard,2480,MEDIUM: add authentication guard
nsgap-ad2f25d7b993,auth_gap,nsgap-ad2f25d7b993,MEDIUM,no_guard,2481,MEDIUM: add authentication guard
nsgap-077932334a35,auth_gap,nsgap-077932334a35,MEDIUM,no_guard,2482,MEDIUM: add authentication guard
nsgap-283ea24e464b,auth_gap,nsgap-283ea24e464b,MEDIUM,no_guard,2483,MEDIUM: add authentication guard
nsgap-4b96591e1110,auth_gap,nsgap-4b96591e1110,MEDIUM,no_guard,2484,MEDIUM: add authentication guard
nsgap-f192e1e4db85,auth_gap,nsgap-f192e1e4db85,MEDIUM,no_guard,2485,MEDIUM: add authentication guard
nsgap-ce191b690eb2,auth_gap,nsgap-ce191b690eb2,MEDIUM,no_guard,2486,MEDIUM: add authentication guard
nsgap-201942c71725,auth_gap,nsgap-201942c71725,MEDIUM,no_guard,2487,MEDIUM: add authentication guard
nsgap-7ecb332e79c7,auth_gap,nsgap-7ecb332e79c7,MEDIUM,no_guard,2488,MEDIUM: add authentication guard
nsgap-b8b45e693969,auth_gap,nsgap-b8b45e693969,MEDIUM,no_guard,2489,MEDIUM: add authentication guard
nsgap-68b19b097ddb,auth_gap,nsgap-68b19b097ddb,MEDIUM,no_guard,2490,MEDIUM: add authentication guard
nsgap-e6ef0d95c704,auth_gap,nsgap-e6ef0d95c704,MEDIUM,no_guard,2491,MEDIUM: add authentication guard
nsgap-e3658b995c8d,auth_gap,nsgap-e3658b995c8d,MEDIUM,no_guard,2492,MEDIUM: add authentication guard
nsgap-0b03677d000e,auth_gap,nsgap-0b03677d000e,MEDIUM,no_guard,2493,MEDIUM: add authentication guard
nsgap-89a551dde39b,auth_gap,nsgap-89a551dde39b,MEDIUM,no_guard,2494,MEDIUM: add authentication guard
nsgap-7e1b7ba8966d,auth_gap,nsgap-7e1b7ba8966d,MEDIUM,no_guard,2495,MEDIUM: add authentication guard
nsgap-fb2e69b38c41,auth_gap,nsgap-fb2e69b38c41,MEDIUM,no_guard,2496,MEDIUM: add authentication guard
nsgap-93c05e5c2a31,auth_gap,nsgap-93c05e5c2a31,MEDIUM,no_guard,2497,MEDIUM: add authentication guard
nsgap-865859908191,auth_gap,nsgap-865859908191,MEDIUM,no_guard,2498,MEDIUM: add authentication guard
nsgap-bb8ea2127270,auth_gap,nsgap-bb8ea2127270,MEDIUM,no_guard,2499,MEDIUM: add authentication guard
nsgap-812638ae9650,auth_gap,nsgap-812638ae9650,MEDIUM,no_guard,2500,MEDIUM: add authentication guard
nsgap-2fb575222ee9,auth_gap,nsgap-2fb575222ee9,MEDIUM,no_guard,2501,MEDIUM: add authentication guard
nsgap-64e52d55d8f7,auth_gap,nsgap-64e52d55d8f7,MEDIUM,no_guard,2502,MEDIUM: add authentication guard
nsgap-6ccbf99a4014,auth_gap,nsgap-6ccbf99a4014,MEDIUM,no_guard,2503,MEDIUM: add authentication guard
nsgap-eef40f464dc8,auth_gap,nsgap-eef40f464dc8,MEDIUM,no_guard,2504,MEDIUM: add authentication guard
nsgap-0f1bf8968489,auth_gap,nsgap-0f1bf8968489,MEDIUM,no_guard,2505,MEDIUM: add authentication guard
nsgap-d924fa4d802c,auth_gap,nsgap-d924fa4d802c,MEDIUM,no_guard,2506,MEDIUM: add authentication guard
nsgap-4458381032b1,auth_gap,nsgap-4458381032b1,MEDIUM,no_guard,2507,MEDIUM: add authentication guard
nsgap-cde5222327eb,auth_gap,nsgap-cde5222327eb,MEDIUM,no_guard,2508,MEDIUM: add authentication guard
nsgap-3e9a486aaa85,auth_gap,nsgap-3e9a486aaa85,MEDIUM,no_guard,2509,MEDIUM: add authentication guard
nsgap-43d40d3cf7c6,auth_gap,nsgap-43d40d3cf7c6,MEDIUM,no_guard,2510,MEDIUM: add authentication guard
nsgap-4c54a3237814,auth_gap,nsgap-4c54a3237814,MEDIUM,no_guard,2511,MEDIUM: add authentication guard
nsgap-9dd21cb2f4a6,auth_gap,nsgap-9dd21cb2f4a6,MEDIUM,no_guard,2512,MEDIUM: add authentication guard
nsgap-7bd92b4a5077,auth_gap,nsgap-7bd92b4a5077,MEDIUM,no_guard,2513,MEDIUM: add authentication guard
nsgap-7f3256d257c2,auth_gap,nsgap-7f3256d257c2,MEDIUM,no_guard,2514,MEDIUM: add authentication guard
nsgap-aae5542c9a31,auth_gap,nsgap-aae5542c9a31,MEDIUM,no_guard,2515,MEDIUM: add authentication guard
nsgap-da4bd82665d2,auth_gap,nsgap-da4bd82665d2,MEDIUM,no_guard,2516,MEDIUM: add authentication guard
nsgap-69d054508634,auth_gap,nsgap-69d054508634,MEDIUM,no_guard,2517,MEDIUM: add authentication guard
nsgap-aee58d386fdb,auth_gap,nsgap-aee58d386fdb,MEDIUM,no_guard,2518,MEDIUM: add authentication guard
